iter	Passed	Remaining
27871	106757	659345
27872	106761	659341
27873	106763	659330
27874	106766	659319
27875	106769	659312
27876	106772	659300
27877	106775	659291
27878	106778	659281
27879	106780	659270
27880	106783	659258
27881	106786	659249
27882	106789	659240
27883	106792	659233
27884	106795	659224
27885	106799	659217
27886	106802	659209
27887	106805	659201
27888	106808	659193
27889	106811	659183
27890	106814	659174
27891	106817	659165
27892	106820	659154
27893	106822	659143
27894	106825	659134
27895	106828	659123
27896	106830	659110
27897	106833	659100
27898	106836	659089
27899	106838	659078
27900	106841	659068
27901	106844	659057
27902	106846	659044
27903	106849	659031
27904	106851	659018
27905	106853	659005
27906	106856	658992
27907	106859	658984
27908	106861	658973
27909	106864	658962
27910	106867	658950
27911	106869	658939
27912	106872	658930
27913	106875	658921
27914	106878	658909
27915	106880	658898
27916	106883	658888
27917	106886	658879
27918	106890	658877
27919	106894	658870
27920	106897	658862
27921	106899	658849
27922	106901	658836
27923	106904	658824
27924	106907	658816
27925	106910	658805
27926	106912	658794
27927	106915	658783
27928	106918	658772
27929	106920	658759
27930	106923	658751
27931	106926	658741
27932	106929	658729
27933	106931	658717
27934	106934	658707
27935	106938	658706
27936	106941	658696
27937	106944	658687
27938	106947	658677
27939	106950	658666
27940	106953	658657
27941	106956	658652
27942	106959	658643
27943	106962	658636
27944	106966	658628
27945	106968	658618
27946	106972	658611
27947	106975	658603
27948	106978	658597
27949	106981	658585
27950	106984	658575
27951	106987	658570
27952	106990	658561
27953	106993	658550
27954	106996	658541
27955	106999	658535
27956	107002	658525
27957	107005	658516
27958	107008	658506
27959	107011	658497
27960	107014	658486
27961	107016	658473
27962	107019	658461
27963	107022	658454
27964	107025	658445
27965	107028	658437
27966	107031	658428
27967	107034	658419
27968	107037	658411
27969	107040	658401
27970	107043	658391
27971	107046	658383
27972	107049	658373
27973	107052	658364
27974	107055	658356
27975	107058	658346
27976	107060	658335
27977	107063	658323
27978	107066	658312
27979	107069	658307
27980	107073	658303
27981	107076	658292
27982	107078	658281
27983	107081	658270
27984	107084	658260
27985	107087	658252
27986	107090	658242
27987	107092	658230
27988	107095	658217
27989	107097	658205
27990	107100	658193
27991	107103	658184
27992	107106	658175
27993	107109	658167
27994	107111	658156
27995	107114	658143
27996	107116	658131
27997	107119	658121
27998	107121	658109
27999	107124	658096
28000	107126	658084
28001	107129	658073
28002	107132	658062
28003	107135	658053
28004	107138	658043
28005	107140	658032
28006	107143	658022
28007	107146	658011
28008	107148	657998
28009	107151	657988
28010	107154	657979
28011	107156	657968
28012	107159	657957
28013	107162	657946
28014	107164	657935
28015	107167	657925
28016	107170	657917
28017	107173	657906
28018	107176	657898
28019	107179	657890
28020	107182	657880
28021	107185	657871
28022	107188	657860
28023	107190	657849
28024	107193	657837
28025	107196	657826
28026	107198	657815
28027	107201	657804
28028	107204	657795
28029	107207	657787
28030	107209	657775
28031	107212	657762
28032	107214	657750
28033	107217	657739
28034	107220	657729
28035	107223	657720
28036	107225	657710
28037	107228	657699
28038	107232	657693
28039	107235	657684
28040	107237	657672
28041	107240	657662
28042	107243	657652
28043	107246	657645
28044	107249	657636
28045	107252	657626
28046	107256	657621
28047	107258	657612
28048	107262	657604
28049	107265	657596
28050	107268	657588
28051	107271	657581
28052	107274	657571
28053	107277	657564
28054	107281	657557
28055	107284	657548
28056	107287	657540
28057	107289	657529
28058	107292	657516
28059	107294	657503
28060	107297	657492
28061	107299	657481
28062	107302	657471
28063	107305	657463
28064	107308	657451
28065	107310	657439
28066	107313	657427
28067	107316	657417
28068	107318	657405
28069	107321	657393
28070	107323	657380
28071	107325	657368
28072	107328	657355
28073	107330	657344
28074	107333	657333
28075	107336	657321
28076	107338	657310
28077	107341	657298
28078	107344	657288
28079	107346	657279
28080	107349	657267
28081	107351	657254
28082	107354	657242
28083	107356	657230
28084	107359	657217
28085	107361	657206
28086	107364	657196
28087	107367	657184
28088	107369	657172
28089	107371	657160
28090	107374	657147
28091	107376	657134
28092	107379	657125
28093	107382	657113
28094	107384	657101
28095	107387	657089
28096	107389	657077
28097	107392	657065
28098	107394	657054
28099	107398	657047
28100	107401	657041
28101	107405	657038
28102	107408	657027
28103	107410	657015
28104	107413	657006
28105	107416	656995
28106	107418	656984
28107	107421	656973
28108	107423	656961
28109	107426	656950
28110	107429	656941
28111	107432	656929
28112	107434	656917
28113	107437	656906
28114	107439	656895
28115	107442	656885
28116	107445	656877
28117	107448	656868
28118	107451	656856
28119	107453	656844
28120	107456	656834
28121	107459	656823
28122	107462	656817
28123	107465	656805
28124	107468	656795
28125	107470	656784
28126	107473	656772
28127	107476	656765
28128	107479	656756
28129	107481	656745
28130	107484	656734
28131	107487	656724
28132	107490	656714
28133	107493	656706
28134	107496	656698
28135	107499	656691
28136	107503	656686
28137	107506	656678
28138	107509	656669
28139	107512	656660
28140	107515	656649
28141	107518	656641
28142	107521	656632
28143	107524	656623
28144	107527	656616
28145	107530	656605
28146	107532	656592
28147	107534	656579
28148	107537	656570
28149	107542	656570
28150	107900	658728
28151	108078	659792
28152	108081	659779
28153	108084	659768
28154	108086	659756
28155	108088	659744
28156	108091	659731
28157	108101	659768
28158	108105	659760
28159	108107	659750
28160	108110	659738
28161	108112	659727
28162	108115	659716
28163	108118	659705
28164	108121	659694
28165	108123	659684
28166	108126	659673
28167	108129	659663
28168	108132	659653
28169	108134	659642
28170	108137	659629
28171	108139	659616
28172	108142	659604
28173	108144	659591
28174	108146	659578
28175	108149	659567
28176	108151	659555
28177	108154	659544
28178	108156	659530
28179	108159	659518
28180	108161	659506
28181	108164	659494
28182	108167	659484
28183	108169	659473
28184	108172	659461
28185	108174	659449
28186	108177	659437
28187	108179	659426
28188	108183	659418
28189	108185	659407
28190	108187	659394
28191	108191	659386
28192	108194	659378
28193	108196	659366
28194	108199	659356
28195	108204	659357
28196	108207	659352
28197	108210	659340
28198	108213	659330
28199	108215	659320
28200	108218	659310
28201	108221	659299
28202	108223	659286
28203	108226	659276
28204	108229	659265
28205	108232	659255
28206	108234	659243
28207	108237	659232
28208	108240	659221
28209	108242	659211
28210	108245	659202
28211	108248	659191
28212	108251	659180
28213	108253	659168
28214	108256	659157
28215	108259	659147
28216	108261	659137
28217	108264	659126
28218	108267	659114
28219	108269	659103
28220	108272	659090
28221	108274	659079
28222	108277	659071
28223	108280	659062
28224	108283	659053
28225	108286	659041
28226	108289	659031
28227	108292	659022
28228	108295	659013
28229	108298	659003
28230	108301	658998
28231	108304	658991
28232	108307	658980
28233	108310	658973
28234	108314	658965
28235	108316	658955
28236	108364	659215
28237	108369	659218
28238	108372	659210
28239	108375	659201
28240	108378	659194
28241	108384	659202
28242	108388	659200
28243	108391	659193
28244	108396	659196
28245	108401	659196
28246	108404	659189
28247	108407	659179
28248	108409	659167
28249	108413	659159
28250	108418	659163
28251	108421	659154
28252	108423	659144
28253	108426	659135
28254	108429	659125
28255	108432	659113
28256	108434	659101
28257	108437	659088
28258	108439	659075
28259	108443	659070
28260	108446	659064
28261	108449	659055
28262	108452	659044
28263	108454	659033
28264	108457	659025
28265	108461	659018
28266	108464	659008
28267	108466	658997
28268	108469	658986
28269	108472	658976
28270	108476	658977
28271	108479	658967
28272	108482	658957
28273	108485	658948
28274	108488	658940
28275	108491	658931
28276	108494	658922
28277	108497	658914
28278	108501	658909
28279	108504	658899
28280	108507	658890
28281	108510	658882
28282	108512	658870
28283	108515	658859
28284	108518	658848
28285	108520	658837
28286	108523	658826
28287	108527	658820
28288	108529	658810
28289	108532	658800
28290	108535	658790
28291	108538	658778
28292	108540	658768
28293	108543	658759
28294	108546	658748
28295	108549	658738
28296	108552	658728
28297	108554	658717
28298	108557	658707
28299	108560	658695
28300	108562	658683
28301	108565	658672
28302	108567	658661
28303	108570	658649
28304	108573	658640
28305	108576	658631
28306	108579	658621
28307	108581	658611
28308	108584	658598
28309	108586	658586
28310	108589	658575
28311	108592	658566
28312	108594	658554
28313	108597	658542
28314	108600	658532
28315	108603	658522
28316	108605	658511
28317	108608	658501
28318	108612	658498
28319	108616	658493
28320	108618	658482
28321	108621	658473
28322	108624	658464
28323	108627	658452
28324	108630	658442
28325	108632	658432
28326	108635	658421
28327	108638	658411
28328	108641	658404
28329	108644	658394
28330	108647	658383
28331	108650	658373
28332	108653	658366
28333	108656	658359
28334	108659	658347
28335	108661	658336
28336	108664	658325
28337	108666	658313
28338	108669	658300
28339	108672	658292
28340	108674	658280
28341	108677	658268
28342	108679	658255
28343	108681	658242
28344	108684	658230
28345	108687	658224
28346	108691	658217
28347	108694	658208
28348	108697	658198
28349	108699	658185
28350	108701	658174
28351	108704	658164
28352	108707	658152
28353	108709	658139
28354	108711	658126
28355	108714	658114
28356	108717	658103
28357	108720	658096
28358	108723	658085
28359	108725	658075
28360	108728	658064
28361	108731	658054
28362	108734	658044
28363	108737	658038
28364	108740	658028
28365	108743	658017
28366	108745	658006
28367	108748	657995
28368	108751	657986
28369	108754	657979
28370	108757	657968
28371	108759	657957
28372	108762	657946
28373	108765	657936
28374	108768	657926
28375	108771	657916
28376	108773	657906
28377	108776	657895
28378	108779	657884
28379	108781	657873
28380	108784	657862
28381	108787	657853
28382	108789	657841
28383	108792	657829
28384	108794	657817
28385	108797	657805
28386	108799	657792
28387	108802	657783
28388	108805	657772
28389	108808	657764
28390	108812	657759
28391	108814	657749
28392	108817	657739
28393	108820	657729
28394	108823	657718
28395	108826	657709
28396	108829	657701
28397	108832	657691
28398	108834	657680
28399	108837	657669
28400	108840	657660
28401	108842	657647
28402	108845	657638
28403	108848	657629
28404	108851	657619
28405	108853	657607
28406	108856	657597
28407	108860	657594
28408	108863	657586
28409	108867	657579
28410	108870	657570
28411	108872	657560
28412	108875	657550
28413	108878	657541
28414	108881	657533
28415	108884	657522
28416	108886	657510
28417	108889	657498
28418	108891	657485
28419	108894	657473
28420	108896	657461
28421	108900	657454
28422	108902	657443
28423	108905	657435
28424	108908	657423
28425	108910	657410
28426	108913	657398
28427	108916	657390
28428	108918	657378
28429	108921	657366
28430	108923	657353
28431	108925	657341
28432	108928	657328
28433	108932	657324
28434	108935	657316
28435	108937	657305
28436	108940	657293
28437	108942	657281
28438	108945	657271
28439	108948	657263
28440	108951	657250
28441	108953	657239
28442	108956	657227
28443	108958	657214
28444	108961	657204
28445	108964	657197
28446	108967	657185
28447	108970	657175
28448	108972	657164
28449	108975	657153
28450	108978	657143
28451	108981	657138
28452	108984	657129
28453	108987	657117
28454	108990	657109
28455	108993	657099
28456	108996	657094
28457	108999	657085
28458	109002	657078
28459	109006	657070
28460	109008	657058
28461	109011	657050
28462	109014	657041
28463	109017	657030
28464	109020	657019
28465	109022	657009
28466	109025	657001
28467	109029	656994
28468	109032	656985
28469	109034	656974
28470	109037	656965
28471	109040	656954
28472	109043	656945
28473	109046	656938
28474	109049	656926
28475	109051	656915
28476	109054	656906
28477	109057	656896
28478	109060	656887
28479	109063	656880
28480	109066	656869
28481	109150	657348
28482	109412	658897
28483	109601	660011
28484	109604	660000
28485	109607	659990
28486	109609	659979
28487	109612	659968
28488	109623	660010
28489	109626	660001
28490	109629	659989
28491	109632	659977
28492	109634	659966
28493	109637	659955
28494	109639	659944
28495	109642	659932
28496	109645	659922
28497	109647	659909
28498	109650	659898
28499	109653	659889
28500	109656	659879
28501	109658	659867
28502	109661	659855
28503	109663	659842
28504	109665	659828
28505	109668	659817
28506	109670	659806
28507	109673	659793
28508	109675	659779
28509	109677	659766
28510	109680	659754
28511	109682	659743
28512	109685	659733
28513	109688	659722
28514	109691	659715
28515	109694	659703
28516	109696	659693
28517	109699	659681
28518	109702	659670
28519	109704	659660
28520	109707	659650
28521	109710	659639
28522	109712	659627
28523	109715	659616
28524	109718	659606
28525	109721	659595
28526	109723	659583
28527	109725	659570
28528	109728	659559
28529	109731	659547
28530	109733	659538
28531	109737	659531
28532	109739	659519
28533	109742	659507
28534	109744	659495
28535	109747	659482
28536	109749	659472
28537	109752	659460
28538	109755	659449
28539	109757	659438
28540	109760	659428
28541	109763	659419
28542	109767	659414
28543	109770	659405
28544	109772	659393
28545	109775	659382
28546	109778	659372
28547	109780	659361
28548	109783	659353
28549	109787	659345
28550	109789	659335
28551	109792	659325
28552	109795	659315
28553	109798	659306
28554	109804	659317
28555	109809	659320
28556	109814	659323
28557	109821	659333
28558	109824	659325
28559	109827	659316
28560	109830	659308
28561	109836	659317
28562	109840	659313
28563	109843	659305
28564	109846	659295
28565	109849	659286
28566	109851	659276
28567	109854	659266
28568	109857	659258
28569	109862	659257
28570	109865	659250
28571	109868	659240
28572	109871	659230
28573	109874	659226
28574	109878	659219
28575	109882	659218
28576	109886	659213
28577	109889	659205
28578	109892	659196
28579	109895	659187
28580	109898	659179
28581	109903	659179
28582	109906	659174
28583	109909	659165
28584	109912	659158
28585	109916	659150
28586	109919	659141
28587	109922	659134
28588	109925	659124
28589	109928	659114
28590	109931	659108
28591	109935	659103
28592	109939	659102
28593	109946	659118
28594	109952	659126
28595	109956	659123
28596	109960	659119
28597	109967	659134
28598	109971	659135
28599	109976	659138
28600	109982	659147
28601	109987	659145
28602	109992	659153
28603	109998	659160
28604	110006	659183
28605	110010	659178
28606	110013	659172
28607	110017	659165
28608	110020	659157
28609	110023	659149
28610	110026	659142
28611	110030	659138
28612	110034	659133
28613	110037	659123
28614	110040	659116
28615	110046	659124
28616	110049	659119
28617	110053	659111
28618	110055	659100
28619	110059	659096
28620	110063	659092
28621	110066	659085
28622	110070	659079
28623	110073	659072
28624	110076	659063
28625	110082	659072
28626	110086	659066
28627	110089	659061
28628	110092	659052
28629	110096	659045
28630	110098	659035
28631	110101	659026
28632	110104	659015
28633	110107	659005
28634	110111	659005
28635	110115	659001
28636	110119	659000
28637	110122	658991
28638	110126	658985
28639	110129	658979
28640	110132	658970
28641	110136	658963
28642	110138	658953
28643	110142	658947
28644	110145	658940
28645	110148	658931
28646	110152	658924
28647	110154	658914
28648	110157	658903
28649	110160	658893
28650	110162	658880
28651	110165	658870
28652	110168	658863
28653	110171	658853
28654	110175	658847
28655	110178	658840
28656	110181	658832
28657	110184	658822
28658	110187	658812
28659	110190	658803
28660	110193	658797
28661	110196	658788
28662	110200	658784
28663	110204	658779
28664	110207	658772
28665	110210	658766
28666	110214	658759
28667	110217	658754
28668	110220	658745
28669	110224	658739
28670	110227	658733
28671	110230	658724
28672	110233	658714
28673	110236	658704
28674	110239	658698
28675	110243	658692
28676	110246	658681
28677	110248	658669
28678	110251	658658
28679	110253	658646
28680	110256	658638
28681	110259	658626
28682	110261	658614
28683	110264	658602
28684	110266	658591
28685	110269	658580
28686	110272	658573
28687	110275	658562
28688	110278	658550
28689	110280	658539
28690	110283	658527
28691	110285	658515
28692	110288	658507
28693	110291	658498
28694	110294	658488
28695	110297	658478
28696	110299	658467
28697	110302	658456
28698	110305	658448
28699	110309	658440
28700	110312	658432
28701	110315	658423
28702	110317	658413
28703	110321	658405
28704	110323	658395
28705	110326	658384
28706	110329	658375
28707	110331	658363
28708	110334	658353
28709	110338	658346
28710	110340	658335
28711	110343	658328
28712	110347	658319
28713	110350	658311
28714	110353	658304
28715	110356	658295
28716	110359	658287
28717	110362	658276
28718	110365	658269
28719	110369	658263
28720	110371	658253
28721	110375	658249
28722	110378	658239
28723	110381	658230
28724	110384	658219
28725	110387	658211
28726	110390	658201
28727	110392	658191
28728	110396	658183
28729	110399	658176
28730	110402	658169
28731	110405	658159
28732	110408	658148
28733	110411	658139
28734	110414	658130
28735	110416	658120
28736	110420	658115
28737	110423	658107
28738	110426	658100
28739	110429	658089
28740	110432	658078
28741	110435	658070
28742	110437	658058
28743	110440	658046
28744	110442	658033
28745	110445	658021
28746	110447	658009
28747	110449	657996
28748	110453	657989
28749	110455	657977
28750	110458	657965
28751	110460	657953
28752	110462	657940
28753	110465	657928
28754	110468	657921
28755	110471	657909
28756	110473	657897
28757	110476	657888
28758	110479	657878
28759	110482	657867
28760	110485	657860
28761	110487	657847
28762	110490	657834
28763	110492	657822
28764	110495	657810
28765	110497	657798
28766	110500	657788
28767	110502	657777
28768	110505	657764
28769	110507	657752
28770	110509	657739
28771	110512	657727
28772	110515	657716
28773	110518	657709
28774	110521	657699
28775	110524	657692
28776	110527	657681
28777	110529	657669
28778	110533	657664
28779	110536	657656
28780	110538	657644
28781	110541	657631
28782	110543	657619
28783	110546	657608
28784	110549	657601
28785	110552	657591
28786	110554	657580
28787	110557	657569
28788	110560	657558
28789	110563	657549
28790	110566	657543
28791	110569	657533
28792	110572	657522
28793	110575	657514
28794	110578	657505
28795	110581	657495
28796	110584	657487
28797	110586	657477
28798	110589	657465
28799	110592	657455
28800	110905	659293
28801	111145	660687
28802	111147	660675
28803	111150	660664
28804	111152	660652
28805	111154	660639
28806	111157	660628
28807	111168	660665
28808	111170	660654
28809	111174	660645
28810	111176	660631
28811	111178	660619
28812	111180	660606
28813	111183	660593
28814	111185	660579
28815	111187	660567
28816	111190	660557
28817	111193	660544
28818	111195	660532
28819	111197	660519
28820	111200	660508
28821	111202	660494
28822	111205	660484
28823	111208	660472
28824	111210	660462
28825	111213	660453
28826	111216	660441
28827	111218	660429
28828	111221	660418
28829	111223	660405
28830	111226	660393
28831	111228	660380
28832	111230	660367
28833	111233	660354
28834	111235	660343
28835	111238	660334
28836	111241	660322
28837	111243	660309
28838	111245	660295
28839	111248	660283
28840	111250	660272
28841	111253	660262
28842	111256	660252
28843	111259	660244
28844	111263	660239
28845	111266	660229
28846	111268	660217
28847	111272	660214
28848	111276	660210
28849	111279	660199
28850	111281	660186
28851	111284	660175
28852	111287	660167
28853	111290	660156
28854	111292	660145
28855	111295	660134
28856	111298	660125
28857	111300	660112
28858	111303	660101
28859	111305	660090
28860	111308	660078
28861	111310	660067
28862	111313	660054
28863	111315	660042
28864	111318	660029
28865	111320	660019
28866	111323	660010
28867	111326	660000
28868	111329	659988
28869	111332	659978
28870	111334	659968
28871	111337	659957
28872	111340	659947
28873	111343	659937
28874	111345	659927
28875	111348	659917
28876	111351	659908
28877	111354	659897
28878	111357	659886
28879	111359	659876
28880	111362	659865
28881	111365	659854
28882	111367	659843
28883	111371	659835
28884	111374	659826
28885	111376	659815
28886	111379	659805
28887	111382	659794
28888	111385	659787
28889	111388	659777
28890	111390	659766
28891	111393	659756
28892	111396	659746
28893	111399	659736
28894	111402	659729
28895	111405	659719
28896	111408	659709
28897	111411	659699
28898	111414	659690
28899	111417	659681
28900	111420	659672
28901	111423	659662
28902	111426	659655
28903	111430	659653
28904	111433	659645
28905	111436	659635
28906	111438	659623
28907	111441	659614
28908	111444	659603
28909	111447	659591
28910	111449	659582
28911	111452	659572
28912	111455	659561
28913	111458	659552
28914	111461	659542
28915	111463	659531
28916	111466	659520
28917	111468	659508
28918	111471	659496
28919	111474	659486
28920	111477	659475
28921	111479	659464
28922	111482	659454
28923	111485	659445
28924	111488	659434
28925	111490	659425
28926	111494	659421
28927	111497	659412
28928	111501	659405
28929	111503	659393
28930	111506	659381
28931	111508	659368
28932	111511	659358
28933	111514	659348
28934	111516	659337
28935	111519	659327
28936	111522	659318
28937	111525	659307
28938	111527	659295
28939	111530	659285
28940	111533	659277
28941	111535	659264
28942	111538	659252
28943	111541	659241
28944	111543	659229
28945	111545	659217
28946	111548	659208
28947	111551	659195
28948	111553	659183
28949	111556	659171
28950	111558	659160
28951	111561	659149
28952	111564	659140
28953	111567	659130
28954	111570	659120
28955	111572	659107
28956	111574	659095
28957	111577	659082
28958	111580	659073
28959	111583	659065
28960	111586	659055
28961	111588	659044
28962	111591	659033
28963	111594	659024
28964	111597	659015
28965	111600	659007
28966	111603	658998
28967	111606	658988
28968	111609	658979
28969	111612	658971
28970	111615	658962
28971	111620	658963
28972	111622	658952
28973	111625	658940
28974	111627	658929
28975	111630	658920
28976	111633	658910
28977	111636	658901
28978	111639	658890
28979	111641	658878
28980	111644	658868
28981	111647	658858
28982	111650	658847
28983	111652	658836
28984	111655	658825
28985	111658	658814
28986	111660	658804
28987	111663	658795
28988	111666	658784
28989	111668	658772
28990	111671	658761
28991	111674	658750
28992	111676	658738
28993	111679	658729
28994	111682	658718
28995	111684	658707
28996	111687	658696
28997	111690	658686
28998	111694	658683
28999	111697	658672
29000	111699	658659
29001	111701	658647
29002	111703	658633
29003	111707	658625
29004	111710	658617
29005	111713	658609
29006	111716	658601
29007	111718	658589
29008	111721	658578
29009	111724	658569
29010	111727	658559
29011	111730	658550
29012	111733	658541
29013	111736	658532
29014	111739	658521
29015	111741	658508
29016	111744	658498
29017	111746	658487
29018	111749	658474
29019	111751	658463
29020	111754	658452
29021	111756	658441
29022	111760	658433
29023	111762	658424
29024	111765	658412
29025	111768	658403
29026	111770	658391
29027	111773	658380
29028	111776	658371
29029	111779	658362
29030	111782	658352
29031	111784	658340
29032	111787	658329
29033	111790	658318
29034	111793	658311
29035	111796	658301
29036	111798	658290
29037	111801	658280
29038	111804	658269
29039	111806	658258
29040	111810	658250
29041	111812	658240
29042	111815	658227
29043	111817	658215
29044	111820	658203
29045	111822	658191
29046	111825	658180
29047	111827	658170
29048	111830	658159
29049	111833	658151
29050	111836	658138
29051	111838	658125
29052	111841	658115
29053	111844	658106
29054	111846	658096
29055	111849	658085
29056	111852	658074
29057	111854	658063
29058	111857	658053
29059	111860	658045
29060	111863	658034
29061	111866	658023
29062	111868	658012
29063	111871	658004
29064	111874	657994
29065	111877	657983
29066	111880	657973
29067	111882	657963
29068	111885	657955
29069	111890	657952
29070	111892	657941
29071	111895	657931
29072	111898	657923
29073	111901	657912
29074	111904	657903
29075	111907	657894
29076	111910	657888
29077	111913	657881
29078	111916	657869
29079	111919	657858
29080	111921	657849
29081	111924	657839
29082	111927	657830
29083	111931	657822
29084	111933	657811
29085	111936	657801
29086	111939	657791
29087	111941	657780
29088	111944	657767
29089	111946	657755
29090	111949	657743
29091	111951	657730
29092	111953	657719
29093	111956	657710
29094	111959	657698
29095	111961	657685
29096	111964	657673
29097	111966	657661
29098	111969	657649
29099	111971	657639
29100	111974	657629
29101	111977	657617
29102	111979	657604
29103	111982	657593
29104	111984	657581
29105	111987	657570
29106	111989	657557
29107	111991	657545
29108	111994	657532
29109	111997	657522
29110	111999	657513
29111	112002	657504
29112	112005	657496
29113	112008	657487
29114	112011	657478
29115	112014	657469
29116	112017	657458
29117	112020	657447
29118	112022	657436
29119	112026	657428
29120	112029	657419
29121	112031	657407
29122	112033	657394
29123	112036	657383
29124	112038	657371
29125	112041	657359
29126	112043	657346
29127	112045	657333
29128	112048	657320
29129	112050	657307
29130	112053	657297
29131	112055	657286
29132	112057	657272
29133	112060	657259
29134	112062	657246
29135	112064	657234
29136	112067	657222
29137	112070	657212
29138	112072	657200
29139	112075	657187
29140	112077	657175
29141	112079	657163
29142	112082	657150
29143	112084	657138
29144	112087	657127
29145	112089	657115
29146	112092	657102
29147	112094	657090
29148	112096	657078
29149	112099	657066
29150	112102	657056
29151	112104	657045
29152	112107	657033
29153	112109	657020
29154	112111	657008
29155	112114	656997
29156	112117	656988
29157	112120	656978
29158	112123	656970
29159	112126	656962
29160	112129	656951
29161	112131	656939
29162	112134	656929
29163	112137	656920
29164	112139	656908
29165	112142	656897
29166	112145	656888
29167	112425	658504
29168	112689	660023
29169	112692	660012
29170	112694	659999
29171	112696	659985
29172	112699	659973
29173	112701	659962
29174	112715	660015
29175	112718	660004
29176	112720	659993
29177	112723	659979
29178	112725	659969
29179	112728	659958
29180	112731	659947
29181	112733	659935
29182	112735	659922
29183	112738	659911
29184	112741	659903
29185	112743	659889
29186	112746	659877
29187	112748	659866
29188	112751	659853
29189	112753	659841
29190	112756	659830
29191	112759	659820
29192	112761	659810
29193	112764	659799
29194	112766	659787
29195	112769	659774
29196	112771	659762
29197	112774	659753
29198	112777	659741
29199	112779	659729
29200	112782	659718
29201	112785	659708
29202	112787	659696
29203	112790	659687
29204	112793	659677
29205	112796	659666
29206	112798	659654
29207	112801	659643
29208	112804	659637
29209	112807	659629
29210	112810	659618
29211	112812	659606
29212	112815	659595
29213	112818	659585
29214	112820	659573
29215	112824	659567
29216	112827	659557
29217	112830	659548
29218	112833	659539
29219	112836	659529
29220	112839	659520
29221	112841	659510
29222	112844	659498
29223	112846	659486
29224	112849	659476
29225	112852	659465
29226	112855	659457
29227	112858	659447
29228	112860	659435
29229	112863	659425
29230	112866	659415
29231	112869	659405
29232	112872	659397
29233	112874	659387
29234	112877	659375
29235	112880	659364
29236	112882	659354
29237	112885	659343
29238	112888	659333
29239	112890	659322
29240	112893	659311
29241	112896	659301
29242	112899	659289
29243	112901	659279
29244	112905	659273
29245	112907	659260
29246	112910	659249
29247	112912	659237
29248	112915	659228
29249	112918	659217
29250	112921	659208
29251	112924	659198
29252	112926	659187
29253	112929	659176
29254	112932	659165
29255	112944	659213
29256	112951	659226
29257	112983	659389
29258	112993	659417
29259	113000	659435
29260	113009	659459
29261	113017	659478
29262	113026	659504
29263	113033	659523
29264	113042	659544
29265	113046	659544
29266	113049	659534
29267	113052	659523
29268	113054	659513
29269	113058	659508
29270	113062	659502
29271	113065	659497
29272	113071	659502
29273	113076	659509
29274	113081	659508
29275	113084	659501
29276	113088	659497
29277	113092	659497
29278	113096	659492
29279	113100	659486
29280	113103	659478
29281	113106	659471
29282	113109	659463
29283	113112	659455
29284	113115	659446
29285	113118	659435
29286	113121	659427
29287	113124	659419
29288	113127	659410
29289	113130	659399
29290	113133	659389
29291	113136	659379
29292	113139	659372
29293	113142	659364
29294	113146	659359
29295	113149	659352
29296	113152	659344
29297	113155	659337
29298	113158	659328
29299	113163	659327
29300	113166	659317
29301	113168	659307
29302	113172	659302
29303	113175	659293
29304	113178	659284
29305	113181	659273
29306	113183	659262
29307	113186	659254
29308	113190	659246
29309	113194	659247
29310	113197	659238
29311	113200	659230
29312	113204	659223
29313	113207	659215
29314	113210	659207
29315	113213	659199
29316	113216	659191
29317	113220	659185
29318	113223	659178
29319	113226	659169
29320	113229	659159
29321	113232	659150
29322	113235	659142
29323	113239	659135
29324	113242	659128
29325	113245	659120
29326	113248	659111
29327	113251	659103
29328	113254	659096
29329	113257	659086
29330	113260	659076
29331	113263	659066
29332	113266	659056
29333	113269	659048
29334	113271	659037
29335	113274	659027
29336	113277	659017
29337	113280	659008
29338	113283	658997
29339	113286	658990
29340	113289	658979
29341	113291	658970
29342	113294	658960
29343	113297	658950
29344	113300	658940
29345	113303	658930
29346	113306	658920
29347	113308	658910
29348	113311	658899
29349	113314	658890
29350	113318	658886
29351	113322	658882
29352	113324	658872
29353	113327	658861
29354	113330	658851
29355	113333	658841
29356	113336	658833
29357	113339	658826
29358	113343	658819
29359	113345	658808
29360	113348	658800
29361	113352	658794
29362	113355	658784
29363	113357	658775
29364	113360	658763
29365	113363	658753
29366	113366	658745
29367	113369	658736
29368	113372	658726
29369	113374	658714
29370	113377	658703
29371	113380	658693
29372	113383	658685
29373	113386	658674
29374	113388	658662
29375	113391	658653
29376	113394	658643
29377	113396	658631
29378	113399	658622
29379	113402	658612
29380	113405	658603
29381	113408	658593
29382	113410	658582
29383	113413	658571
29384	113416	658563
29385	113419	658552
29386	113421	658539
29387	113423	658526
29388	113426	658514
29389	113428	658502
29390	113431	658492
29391	113434	658481
29392	113437	658472
29393	113440	658463
29394	113442	658450
29395	113444	658438
29396	113447	658427
29397	113449	658415
29398	113452	658403
29399	113454	658391
29400	113457	658379
29401	113459	658368
29402	113462	658357
29403	113465	658348
29404	113467	658336
29405	113470	658324
29406	113472	658312
29407	113475	658300
29408	113477	658288
29409	113480	658279
29410	113483	658268
29411	113485	658256
29412	113488	658244
29413	113490	658232
29414	113493	658220
29415	113496	658211
29416	113498	658200
29417	113501	658188
29418	113503	658175
29419	113506	658164
29420	113508	658152
29421	113511	658141
29422	113514	658131
29423	113516	658119
29424	113519	658107
