iter	RMSE
32174	0.004870258016
32175	0.004870032417
32176	0.004870026467
32177	0.00486919213
32178	0.004869130671
32179	0.00486844267
32180	0.00486807827
32181	0.004867519101
32182	0.004867335956
32183	0.004867173847
32184	0.004867122271
32185	0.004866637858
32186	0.00486647739
32187	0.004865655176
32188	0.004865455715
32189	0.004865232821
32190	0.004864893911
32191	0.004864721235
32192	0.004864511615
32193	0.00486430992
32194	0.004863880148
32195	0.004863872562
32196	0.004863554669
32197	0.004862950019
32198	0.004861997248
32199	0.004861961995
32200	0.00486127559
32201	0.004861093335
32202	0.004860883921
32203	0.004860619752
32204	0.00486055445
32205	0.004860443246
32206	0.004860193863
32207	0.004860038621
32208	0.004859233378
32209	0.004859225571
32210	0.004859037074
32211	0.004858780603
32212	0.004858153697
32213	0.004857920566
32214	0.004857420559
32215	0.004857065644
32216	0.004855968616
32217	0.004855588207
32218	0.004855390628
32219	0.004855279791
32220	0.004855130557
32221	0.004854878083
32222	0.004854439118
32223	0.004854029333
32224	0.004853624244
32225	0.004853407298
32226	0.004852697475
32227	0.00485233546
32228	0.004852309398
32229	0.004852090222
32230	0.004851944077
32231	0.004851704665
32232	0.004850785573
32233	0.004850578187
32234	0.004850356305
32235	0.004850255165
32236	0.004849944168
32237	0.00484977356
32238	0.004849108524
32239	0.004848851929
32240	0.004848643859
32241	0.00484847082
32242	0.00484804135
32243	0.004847447193
32244	0.004847294547
32245	0.004846897006
32246	0.004846684
32247	0.00484626758
32248	0.004845766302
32249	0.004845759188
32250	0.004845626654
32251	0.004845469459
32252	0.004845209209
32253	0.004845139607
32254	0.00484433157
32255	0.004844001669
32256	0.004843832376
32257	0.004843745862
32258	0.004843669823
32259	0.004843402957
32260	0.004843138806
32261	0.004843128079
32262	0.004842586187
32263	0.004842513104
32264	0.004842333065
32265	0.004841850717
32266	0.004841351236
32267	0.004841075372
32268	0.004840995723
32269	0.004840887279
32270	0.004840723086
32271	0.004840690517
32272	0.004840331113
32273	0.00484019071
32274	0.004840020465
32275	0.004839299197
32276	0.004839042116
32277	0.004838777765
32278	0.00483864676
32279	0.004838248313
32280	0.004837937236
32281	0.004837677887
32282	0.004837607753
32283	0.00483730827
32284	0.004837229821
32285	0.004836893395
32286	0.004836702454
32287	0.004836684566
32288	0.004836359709
32289	0.004835850948
32290	0.00483579833
32291	0.00483498267
32292	0.004834606468
32293	0.004834276847
32294	0.004834169347
32295	0.004833962387
32296	0.00483378946
32297	0.004833421223
32298	0.004833228144
32299	0.004833050994
32300	0.00483292411
32301	0.004832800505
32302	0.004832360889
32303	0.004832150314
32304	0.004831783173
32305	0.004831702673
32306	0.004831273628
32307	0.004831251444
32308	0.004830803416
32309	0.004830675678
32310	0.004830442843
32311	0.004830022411
32312	0.004829717323
32313	0.004829704805
32314	0.004829138918
32315	0.004828989877
32316	0.004828155927
32317	0.004827693366
32318	0.004827677249
32319	0.004827549643
32320	0.00482738237
32321	0.004826579044
32322	0.00482644304
32323	0.004826296594
32324	0.00482617884
32325	0.004825867798
32326	0.004825832801
32327	0.004825553448
32328	0.004824963674
32329	0.004824572052
32330	0.00482385954
32331	0.004823432082
32332	0.004823272895
32333	0.00482302921
32334	0.004823002393
32335	0.004822884509
32336	0.004822860578
32337	0.004822741534
32338	0.004822383945
32339	0.004822038258
32340	0.004821421121
32341	0.00482089475
32342	0.004820649431
32343	0.004820458773
32344	0.004820193825
32345	0.004820112244
32346	0.004819974298
32347	0.004819015004
32348	0.004818561122
32349	0.004818553762
32350	0.004818247002
32351	0.004817670656
32352	0.004817644597
32353	0.004817563199
32354	0.004817127469
32355	0.004816969316
32356	0.004816504727
32357	0.004816046718
32358	0.004815337081
32359	0.004815204169
32360	0.004814722066
32361	0.004814426004
32362	0.004813890612
32363	0.004813279243
32364	0.004812934041
32365	0.004812705514
32366	0.004812510535
32367	0.004812407643
32368	0.004811818228
32369	0.004811474747
32370	0.00481073142
32371	0.004810656144
32372	0.004810485941
32373	0.004810041682
32374	0.00480984519
32375	0.004809747649
32376	0.004809170447
32377	0.004808305699
32378	0.004808089386
32379	0.004807963587
32380	0.004807823885
32381	0.00480770892
32382	0.004807389688
32383	0.004807318634
32384	0.004807143253
32385	0.004806865138
32386	0.004806829338
32387	0.004806722189
32388	0.004806104918
32389	0.004805660284
32390	0.004805357758
32391	0.004805114071
32392	0.004804687767
32393	0.004804508214
32394	0.004804157863
32395	0.004804045702
32396	0.004803438411
32397	0.004803310019
32398	0.004802840462
32399	0.004802532489
32400	0.004802164121
32401	0.004801774311
32402	0.004801677725
32403	0.004801482182
32404	0.004801348663
32405	0.004801148162
32406	0.004800981282
32407	0.004800394894
32408	0.004800119271
32409	0.004799785475
32410	0.004799536512
32411	0.004799288418
32412	0.004798729562
32413	0.004798526956
32414	0.004798515003
32415	0.004798132341
32416	0.004797715273
32417	0.004797484589
32418	0.004796872611
32419	0.004796385413
32420	0.004795976287
32421	0.004795873692
32422	0.004795362707
32423	0.004795214057
32424	0.004794900047
32425	0.004794706861
32426	0.004794600736
32427	0.004794235065
32428	0.004794040279
32429	0.004793812257
32430	0.004793801695
32431	0.004793797967
32432	0.004793418488
32433	0.00479320783
32434	0.004793129855
32435	0.004792295535
32436	0.004791861154
32437	0.004791407949
32438	0.004791183817
32439	0.004790935501
32440	0.004790815015
32441	0.004789963189
32442	0.004789732429
32443	0.004789382844
32444	0.004789008717
32445	0.004788990855
32446	0.004788272622
32447	0.004787991925
32448	0.004787421283
32449	0.004787136333
32450	0.004786623882
32451	0.004786615105
32452	0.00478624481
32453	0.004785550219
32454	0.004785158714
32455	0.004784878944
32456	0.004784730445
32457	0.004784485019
32458	0.004784328658
32459	0.004784325854
32460	0.004784254278
32461	0.004783909712
32462	0.004783801789
32463	0.004783690582
32464	0.004783415073
32465	0.004783408803
32466	0.004783073916
32467	0.004782877542
32468	0.004781694891
32469	0.004781689087
32470	0.004781372956
32471	0.004781079248
32472	0.004780510706
32473	0.004780485952
32474	0.004779799588
32475	0.00477946588
32476	0.004779169422
32477	0.004778936739
32478	0.004778732989
32479	0.00477855491
32480	0.004778505738
32481	0.004778282028
32482	0.004777893426
32483	0.004777746689
32484	0.004777207217
32485	0.004776883919
32486	0.00477654719
32487	0.004776450355
32488	0.004776199015
32489	0.004775759184
32490	0.004775638715
32491	0.004775555395
32492	0.00477541543
32493	0.004775206797
32494	0.004774324022
32495	0.004773760183
32496	0.004773502646
32497	0.004773148977
32498	0.004773052911
32499	0.004773032246
32500	0.00477302049
32501	0.004772919368
32502	0.004772759679
32503	0.004772754712
32504	0.004772435869
32505	0.004771449528
32506	0.004771086049
32507	0.004770865898
32508	0.004770784492
32509	0.004770365945
32510	0.004770233482
32511	0.004770103881
32512	0.004769954708
32513	0.004769552135
32514	0.0047695359
32515	0.004769075979
32516	0.004768912775
32517	0.004768843385
32518	0.004768543396
32519	0.004768451587
32520	0.004768280291
32521	0.004768113892
32522	0.004767928665
32523	0.004767777832
32524	0.004766992236
32525	0.004766589161
32526	0.004765728481
32527	0.004765138613
32528	0.004764323368
32529	0.004764215237
32530	0.004764077554
32531	0.00476321458
32532	0.004763041583
32533	0.004762663258
32534	0.004762066055
32535	0.004761697401
32536	0.004761532155
32537	0.004761306007
32538	0.004761027479
32539	0.004760896504
32540	0.004760874728
32541	0.004759916016
32542	0.004759764812
32543	0.00475971638
32544	0.004759505884
32545	0.004759363586
32546	0.004759008082
32547	0.004758996152
32548	0.004758536508
32549	0.004758312264
32550	0.004757922892
32551	0.004757714961
32552	0.004757498762
32553	0.00475730036
32554	0.004756552534
32555	0.004756409556
32556	0.004755862774
32557	0.004755589473
32558	0.004755294006
32559	0.004755254627
32560	0.004755203965
32561	0.004754912943
32562	0.004754263214
32563	0.004754223173
32564	0.004753897298
32565	0.004753887042
32566	0.004753674677
32567	0.004753562574
32568	0.00475316232
32569	0.004752936588
32570	0.004752175992
32571	0.00475213622
32572	0.00475209513
32573	0.004751834405
32574	0.004751619466
32575	0.004751251757
32576	0.004750816514
32577	0.004750183223
32578	0.004750011045
32579	0.004749811332
32580	0.004749808679
32581	0.004749480615
32582	0.004749328894
32583	0.004748489156
32584	0.00474807447
32585	0.004747312644
32586	0.004746981863
32587	0.004746773268
32588	0.004746344966
32589	0.004746164676
32590	0.004746021288
32591	0.004745731374
32592	0.004745573322
32593	0.004745565933
32594	0.004745550937
32595	0.004744584037
32596	0.004743619761
32597	0.004743329042
32598	0.004742643347
32599	0.004742283226
32600	0.004741815872
32601	0.004741475075
32602	0.004741461056
32603	0.004741271784
32604	0.004740494482
32605	0.004740335609
32606	0.004740206179
32607	0.004740002636
32608	0.004739658951
32609	0.004738834518
32610	0.004738536972
32611	0.004738182767
32612	0.004737924173
32613	0.004737654302
32614	0.004737400877
32615	0.004737209209
32616	0.004737076306
32617	0.004736761353
32618	0.004736301865
32619	0.004735959637
32620	0.00473576128
32621	0.00473570351
32622	0.004735655788
32623	0.004735042799
32624	0.004734683113
32625	0.004734478646
32626	0.004733746204
32627	0.004733394864
32628	0.004733095455
32629	0.004732791587
32630	0.004732678824
32631	0.004732435648
32632	0.004732293214
32633	0.004732290924
32634	0.004732111064
32635	0.004731865058
32636	0.004731586102
32637	0.004731394433
32638	0.004731385952
32639	0.00473102237
32640	0.004730328545
32641	0.004729685316
32642	0.004729485332
32643	0.004729198945
32644	0.004729186641
32645	0.004729151567
32646	0.0047287449
32647	0.00472855987
32648	0.004728099184
32649	0.00472788364
32650	0.004727414624
32651	0.004727290239
32652	0.004727208539
32653	0.00472710574
32654	0.004726891548
32655	0.004726873673
32656	0.004726390779
32657	0.004725977506
32658	0.004725489338
32659	0.004725387291
32660	0.004725382909
32661	0.004724934268
32662	0.004724702834
32663	0.004724563421
32664	0.004724402
32665	0.004723928379
32666	0.004723593708
32667	0.004722739019
32668	0.004722446325
32669	0.004721691838
32670	0.00472160207
32671	0.004721584809
32672	0.004721475591
32673	0.004721095341
32674	0.004720962249
32675	0.004720837885
32676	0.004720124706
32677	0.004719866819
32678	0.00471979054
32679	0.004719645454
32680	0.004719399132
32681	0.00471916249
32682	0.004718487088
32683	0.004718450924
32684	0.004718286744
32685	0.004717600063
32686	0.004717213062
32687	0.004716978646
32688	0.004716725475
32689	0.004716513403
32690	0.004716502431
32691	0.004716448056
32692	0.004716143026
32693	0.004715657438
32694	0.004715639847
32695	0.004715590101
32696	0.004715317388
32697	0.004715048242
32698	0.00471501958
32699	0.004714557918
32700	0.00471445215
32701	0.004714404237
32702	0.004713814935
32703	0.004713583414
32704	0.004713541635
32705	0.004713391209
32706	0.004712950056
32707	0.004712803438
32708	0.004712166684
32709	0.004711963936
32710	0.004711494049
32711	0.004711383663
32712	0.004711083225
32713	0.004710891125
32714	0.004710788911
32715	0.004710702592
32716	0.004710650967
32717	0.004710430766
32718	0.004710054893
32719	0.00470949732
32720	0.004709286653
32721	0.004709222889
32722	0.004709171512
32723	0.004708955562
32724	0.004708721453
32725	0.004708635055
32726	0.004708269736
32727	0.004708265395
32728	0.004708253748
32729	0.004707435038
32730	0.004707283731
32731	0.004706495319
32732	0.004706350454
32733	0.004706239126
32734	0.004706214219
32735	0.004705990756
32736	0.004705835842
32737	0.004705544621
32738	0.004705410167
32739	0.004704758875
32740	0.004704333429
32741	0.00470413718
32742	0.004704029336
32743	0.004703778552
32744	0.004703593873
32745	0.004703140506
32746	0.004702836798
32747	0.004702655684
32748	0.004702620165
32749	0.00470248455
32750	0.004702246484
32751	0.004701942238
32752	0.004701642788
32753	0.004701268206
32754	0.004700989036
32755	0.004700786638
32756	0.00470063834
32757	0.004700056537
32758	0.004699496482
32759	0.004699203561
32760	0.004698901258
32761	0.004698042212
32762	0.004698033669
32763	0.004697808716
32764	0.004697574584
32765	0.004697175103
32766	0.004697098842
32767	0.004696851956
32768	0.004696358033
32769	0.004696339368
32770	0.00469608511
32771	0.004695492879
32772	0.004695357399
32773	0.004695172058
32774	0.004694695923
32775	0.004694443492
32776	0.004694292383
32777	0.004693994878
32778	0.004693670832
32779	0.004693668298
32780	0.004692748235
32781	0.004692573053
32782	0.004692324307
32783	0.004691668063
32784	0.004691496589
32785	0.004691290687
32786	0.00469121363
32787	0.004690988334
32788	0.004690625056
32789	0.004690609151
32790	0.004690451906
32791	0.004689720403
32792	0.004689583888
32793	0.004688918667
32794	0.004688180474
32795	0.004687954462
32796	0.004687890389
32797	0.004687657205
32798	0.004686680444
32799	0.004686295242
32800	0.004685932675
32801	0.004685887187
32802	0.004685585222
32803	0.004685177111
32804	0.004684992803
32805	0.004684820819
32806	0.004684753434
32807	0.004684671635
32808	0.004684226923
32809	0.004684106921
32810	0.004684017193
32811	0.004683567426
32812	0.00468323583
32813	0.004683184397
32814	0.004683115343
32815	0.004683093553
32816	0.00468286369
32817	0.004682837771
32818	0.004682679695
32819	0.004682361563
32820	0.004682013012
32821	0.004681756633
32822	0.004681738172
32823	0.004681358848
32824	0.004681059351
32825	0.004681016084
32826	0.004680523835
32827	0.004680208834
32828	0.004679304704
32829	0.004679201752
32830	0.004679014755
32831	0.004678728864
32832	0.004677877662
32833	0.004677651366
32834	0.004677619682
32835	0.0046774171
32836	0.004677241715
32837	0.004676891166
32838	0.004676685538
32839	0.004676500815
32840	0.004676331847
32841	0.00467632475
32842	0.004675997369
32843	0.004675980702
32844	0.004675612877
32845	0.004675370703
32846	0.004675000145
32847	0.004674561841
32848	0.004674325818
32849	0.004673656279
32850	0.004673351157
32851	0.004673112036
32852	0.004673106533
32853	0.004672840669
32854	0.004672228352
32855	0.004672059283
32856	0.004671833628
32857	0.004671653555
32858	0.00467138831
32859	0.004671052597
32860	0.004670719847
32861	0.004670263559
32862	0.004670077711
32863	0.004669730632
32864	0.004669390366
32865	0.004669359403
32866	0.0046688175
32867	0.004668517452
32868	0.004668221456
32869	0.004667554822
32870	0.004667511448
32871	0.004667439577
32872	0.004666665814
32873	0.004666168075
32874	0.004665887348
32875	0.004665572178
32876	0.004665430983
32877	0.004665209695
32878	0.004664686463
32879	0.004664664117
32880	0.004664261728
32881	0.004664066256
32882	0.004663834165
32883	0.004663665864
32884	0.004663639497
32885	0.004663303298
32886	0.004663264281
32887	0.004662758817
32888	0.004662488281
32889	0.004661916111
32890	0.004661697905
32891	0.004661422999
32892	0.004661286383
32893	0.004661008839
32894	0.004660638962
32895	0.004660611852
32896	0.004660412612
32897	0.004660237879
32898	0.004659963346
32899	0.004659771994
32900	0.004659685189
32901	0.004659078672
32902	0.004659053525
32903	0.004658795889
32904	0.004658487979
32905	0.004657967891
32906	0.004657795394
32907	0.004657608185
32908	0.004657433181
32909	0.004657281671
32910	0.004657081995
32911	0.004656832969
32912	0.004656618086
32913	0.004656320486
32914	0.0046557346
32915	0.004655289194
32916	0.004654961363
32917	0.0046548011
32918	0.004654699079
32919	0.004654551034
32920	0.004654497299
32921	0.004654340263
32922	0.004653960539
32923	0.004653642048
32924	0.004653345737
32925	0.004653193507
32926	0.004652936674
32927	0.004652913842
32928	0.004652224948
32929	0.004651917965
32930	0.004651275034
32931	0.004650691384
32932	0.004650664515
32933	0.004650296304
32934	0.004650086073
32935	0.004649974457
32936	0.00464979656
32937	0.0046492177
32938	0.004648547788
32939	0.004648148051
32940	0.004647904531
32941	0.004647578551
32942	0.004647326787
32943	0.004647105131
32944	0.004646582475
32945	0.004646328664
32946	0.004646166581
32947	0.004646143914
32948	0.004646026943
32949	0.004645422486
32950	0.004645141422
32951	0.004645063705
32952	0.004644954625
32953	0.004644139286
32954	0.00464387358
32955	0.004643676812
32956	0.004643334828
32957	0.004643004524
32958	0.004642631459
32959	0.004642273403
32960	0.00464212589
32961	0.004641553463
32962	0.004641073631
32963	0.004640969866
32964	0.004640726853
32965	0.00464065562
32966	0.004640384106
32967	0.004640054923
32968	0.004640014456
32969	0.004639802251
32970	0.004639006526
32971	0.004638184596
32972	0.004637862742
32973	0.004637860393
32974	0.004637348817
32975	0.004637153473
32976	0.004636929216
32977	0.004636865648
32978	0.004636621657
32979	0.004636200856
32980	0.004635668661
32981	0.004635151758
32982	0.004634662912
32983	0.004634461473
32984	0.00463420718
32985	0.004634092187
32986	0.004634082025
32987	0.004634066235
32988	0.004634055061
32989	0.004633840561
32990	0.004632845427
32991	0.004632210665
32992	0.004631893728
32993	0.004631731101
32994	0.004631034128
32995	0.004631023738
32996	0.004630270624
32997	0.004630189321
32998	0.004629944068
32999	0.004629787701
33000	0.004629569477
33001	0.004629466874
33002	0.004629144077
33003	0.004628983001
33004	0.004628217511
33005	0.004628128547
33006	0.004628016059
33007	0.004627999496
33008	0.004627278466
33009	0.004627200943
33010	0.004626905876
33011	0.00462679176
33012	0.004626702401
33013	0.004626641092
33014	0.004625852998
33015	0.004625733089
33016	0.004625215965
33017	0.004624978982
33018	0.004624250278
33019	0.004624078273
33020	0.004623762739
33021	0.004623413942
33022	0.004623074872
33023	0.004622615086
33024	0.004622573854
33025	0.004621969855
33026	0.004621727282
33027	0.004621676741
33028	0.004621558918
33029	0.004620888668
33030	0.004620507463
33031	0.004620369225
33032	0.004620155776
33033	0.004619943056
33034	0.004619907267
33035	0.004619722177
33036	0.004619292698
33037	0.004618860355
33038	0.004618808599
33039	0.004618343343
33040	0.004618223974
33041	0.004618221742
33042	0.004618105194
33043	0.004617459708
33044	0.004617378872
33045	0.004617201135
33046	0.004617156048
33047	0.004616868185
33048	0.004616615323
33049	0.004615939854
33050	0.004615825203
33051	0.004615672838
33052	0.004615483351
33053	0.004615222238
33054	0.004615027447
33055	0.004614808785
33056	0.004614546345
33057	0.004614424655
33058	0.004614189988
33059	0.004614112622
33060	0.004613926086
33061	0.00461366698
33062	0.004613424154
33063	0.004612738961
33064	0.00461185511
33065	0.004611732156
33066	0.00461163992
33067	0.004611305672
33068	0.004611095375
33069	0.004610997403
33070	0.004610936792
33071	0.004610641543
33072	0.004610074538
33073	0.004609767753
33074	0.004609557626
33075	0.004609282217
33076	0.004608988477
33077	0.004608373212
33078	0.00460826584
33079	0.004608169874
33080	0.004608066391
33081	0.004607756471
33082	0.00460710192
33083	0.004606876873
33084	0.004606860409
33085	0.004606272463
33086	0.004605887482
33087	0.004605719449
33088	0.004605614656
33089	0.004605370633
33090	0.004604817321
33091	0.00460455143
33092	0.004604227423
33093	0.004604225856
33094	0.004603226731
33095	0.004603043604
33096	0.004602081011
33097	0.004601616328
33098	0.00460152648
33099	0.004601423216
33100	0.00460116063
33101	0.004601123337
33102	0.004600459956
33103	0.004600060131
33104	0.004599831585
33105	0.004599826681
33106	0.004599323045
33107	0.004599104365
33108	0.004598777877
33109	0.004598701216
33110	0.004598679111
33111	0.004598390057
33112	0.004598359903
33113	0.004598349602
33114	0.004597705671
33115	0.004597563496
33116	0.004597185708
33117	0.004597101374
33118	0.00459701656
33119	0.004596618632
33120	0.004596033236
33121	0.004595978376
33122	0.004595767415
33123	0.00459547352
33124	0.004595090467
33125	0.004594429532
33126	0.004594035981
33127	0.004594020625
33128	0.004593858212
33129	0.004593652563
33130	0.004592781002
33131	0.004592345136
33132	0.004592196501
33133	0.004591896015
33134	0.004591443614
33135	0.00459098916
33136	0.004590744592
33137	0.004590545699
33138	0.004590402494
33139	0.004590367201
33140	0.004589740951
33141	0.004589626934
33142	0.004589595964
33143	0.0045893891
33144	0.004589262206
33145	0.004588856095
33146	0.004588844116
33147	0.004588325293
33148	0.004588035352
33149	0.00458784227
33150	0.00458771258
33151	0.004587348454
33152	0.004587325131
33153	0.004587177847
33154	0.004586918127
33155	0.004586624306
33156	0.004586407984
33157	0.004586388333
33158	0.004585894964
33159	0.004584996853
33160	0.004584955688
33161	0.004584725402
33162	0.004584442533
33163	0.004583738847
33164	0.004583078516
33165	0.004583067537
33166	0.004583051733
33167	0.004582839528
33168	0.004582638876
33169	0.004582426862
33170	0.004582208965
33171	0.004582079123
33172	0.004581866064
33173	0.004581330762
33174	0.004581194298
33175	0.004580538382
33176	0.004580382089
33177	0.00458015936
33178	0.004579648042
33179	0.004579582139
33180	0.004579484016
33181	0.004579390611
33182	0.004579256101
33183	0.004579124131
33184	0.004578902981
33185	0.004578573548
33186	0.004577886914
33187	0.004577755053
33188	0.004577502265
33189	0.004577485335
33190	0.004577277697
33191	0.004577012445
33192	0.004576694818
33193	0.004575807564
33194	0.004575578321
33195	0.004575461875
33196	0.004575201699
33197	0.004574733622
33198	0.004574617317
33199	0.004574385566
33200	0.004573891528
33201	0.00457359989
33202	0.004573575423
33203	0.00457326908
33204	0.004572976687
33205	0.004572400585
33206	0.004572252797
33207	0.00457223607
33208	0.004571879346
33209	0.004571670665
33210	0.004571557764
33211	0.004571209746
33212	0.00457098174
33213	0.004570803315
33214	0.00457024319
33215	0.004569996228
33216	0.00456984888
33217	0.004569327755
33218	0.004569306101
33219	0.004569114714
33220	0.004567768094
33221	0.004567676255
33222	0.004567414921
33223	0.004566551237
33224	0.004566166829
33225	0.004565747393
33226	0.004565499958
33227	0.004565488155
33228	0.004565355654
33229	0.00456532164
33230	0.004565104611
33231	0.00456501545
33232	0.004564855392
33233	0.0045647865
33234	0.004564291893
33235	0.004563870373
33236	0.004563724974
33237	0.004563568464
33238	0.004563308109
33239	0.004563086864
33240	0.004562919235
33241	0.004562740003
33242	0.004562642908
33243	0.004562519445
33244	0.004561760379
33245	0.004561549263
33246	0.004561397065
33247	0.004561257958
33248	0.004560773463
33249	0.004560495548
33250	0.004560489707
33251	0.004560015788
33252	0.004560006977
33253	0.004559846921
33254	0.00455939307
33255	0.004559173332
33256	0.004559058905
33257	0.004559031542
33258	0.004558911794
33259	0.004558719964
33260	0.0045585172
33261	0.004558398605
33262	0.004558316552
33263	0.004558016439
33264	0.004558008385
33265	0.004557189081
33266	0.004556864139
33267	0.004556807007
33268	0.004556534212
33269	0.004556342102
33270	0.004556121777
33271	0.004556068952
33272	0.004555952867
33273	0.004555747274
33274	0.004555419338
33275	0.004554615986
33276	0.004554572512
33277	0.004554352813
33278	0.004554268708
33279	0.004553995983
33280	0.004553758059
33281	0.004552574241
33282	0.004552241592
33283	0.004551854518
33284	0.00455183954
33285	0.004551715264
33286	0.004551466169
33287	0.004551459662
33288	0.004551257659
33289	0.004551045592
33290	0.0045509414
33291	0.004550781016
33292	0.00455057063
33293	0.004550418051
33294	0.004549976478
33295	0.004549861806
33296	0.004549614322
33297	0.004549323644
33298	0.004548888656
33299	0.004548538619
33300	0.004548506181
33301	0.004548357246
33302	0.004548253162
33303	0.004548044577
33304	0.004547530384
33305	0.004547301318
33306	0.004547175821
33307	0.004547114576
33308	0.004546827421
33309	0.004546524406
33310	0.004546474109
33311	0.004546084391
33312	0.004545804818
33313	0.004545193596
33314	0.00454480624
33315	0.004544475381
33316	0.004544158137
33317	0.004544088249
33318	0.004543816362
33319	0.004543707801
33320	0.004542965593
33321	0.004542411011
33322	0.004541598631
33323	0.004541238611
33324	0.004541205311
33325	0.004541196291
33326	0.004540830834
33327	0.0045406998
33328	0.004540415924
33329	0.004539358067
33330	0.004539227698
33331	0.004538988325
33332	0.004538904548
33333	0.004538276739
33334	0.00453821022
33335	0.004538143172
33336	0.004537842442
33337	0.004537336895
33338	0.004536898338
33339	0.004536653458
33340	0.004536395692
33341	0.00453624604
33342	0.004535626861
33343	0.004535399662
33344	0.004535271801
33345	0.004534969293
33346	0.004534512967
33347	0.004534326956
33348	0.004534156294
33349	0.00453392375
33350	0.004533611014
33351	0.004533204191
33352	0.004533194504
33353	0.004533061121
33354	0.004533035958
33355	0.004532879759
33356	0.004532220136
33357	0.004531480191
33358	0.00453127386
33359	0.004530940043
33360	0.004530558197
33361	0.004530273575
33362	0.004530204055
33363	0.004529904898
33364	0.004529165634
33365	0.004528859716
33366	0.004528704948
33367	0.0045284806
33368	0.004528278293
33369	0.004528099337
33370	0.004527749151
33371	0.004527622899
33372	0.004527326382
33373	0.004527162418
33374	0.004526614941
33375	0.004526437608
33376	0.004526128406
33377	0.004526037625
33378	0.004525811833
33379	0.004525718327
33380	0.004525427793
33381	0.004525250256
33382	0.004524598033
33383	0.004524390172
33384	0.004524033322
33385	0.004523831478
33386	0.00452360901
33387	0.004523599641
33388	0.004522714568
33389	0.004522149576
33390	0.004521315786
33391	0.004521308156
33392	0.004521145862
33393	0.004521002027
33394	0.004520768017
33395	0.004520406325
33396	0.004520124591
33397	0.004519955105
33398	0.004519559033
33399	0.004519051251
33400	0.004518226602
33401	0.004517457168
33402	0.004517403151
33403	0.004517151455
33404	0.004516826901
33405	0.004516505577
33406	0.004516172603
33407	0.004515686804
33408	0.004515605368
33409	0.004515345776
33410	0.004514800734
33411	0.004514789252
33412	0.004514013846
33413	0.004513770293
33414	0.00451351836
33415	0.004513392163
33416	0.004512857491
33417	0.004512738395
33418	0.004512619146
33419	0.004512582974
33420	0.004512057907
33421	0.004511125495
33422	0.00451093948
33423	0.004510531549
33424	0.004510185836
33425	0.00451006739
33426	0.004510063219
33427	0.004509580052
33428	0.004509534397
33429	0.004509321705
33430	0.004509304299
33431	0.004508733581
33432	0.004508439178
33433	0.00450824703
33434	0.004508236418
33435	0.004507862879
33436	0.004507741417
33437	0.004507100744
33438	0.004507075382
33439	0.004506877194
33440	0.004505895391
33441	0.004505488212
33442	0.0045051628
33443	0.00450495407
33444	0.004504283744
33445	0.004504147079
33446	0.004503558266
33447	0.004503208843
33448	0.004503063106
33449	0.00450283384
33450	0.004502705013
33451	0.004502528305
33452	0.004501729623
33453	0.004501710693
33454	0.004501312554
33455	0.004501218375
33456	0.00450067879
33457	0.004500652107
33458	0.004500389223
33459	0.004500324291
33460	0.004499905698
33461	0.004499488105
33462	0.004499193282
33463	0.004498844287
33464	0.004498382932
33465	0.004498250605
33466	0.004498247509
33467	0.004498218273
33468	0.004497688047
33469	0.004497462969
33470	0.004496902588
33471	0.004496628072
33472	0.004496272069
33473	0.00449624394
33474	0.004496065082
33475	0.004495850915
33476	0.004495486336
33477	0.004495479929
33478	0.004495358655
33479	0.004495244942
33480	0.004495080249
33481	0.004494956063
33482	0.004494749668
33483	0.004494720665
33484	0.004494388741
33485	0.004494314388
33486	0.004494242467
33487	0.004494215062
33488	0.004493414824
33489	0.004493231241
33490	0.004492698607
33491	0.004492411134
33492	0.004491901001
33493	0.004490930297
33494	0.004490729263
33495	0.004490178292
33496	0.004490071914
33497	0.004489941011
33498	0.00448970588
33499	0.004489567804
33500	0.004489063553
33501	0.004488734554
33502	0.004488376875
33503	0.004488264101
33504	0.00448792524
33505	0.00448789097
33506	0.004487047902
33507	0.004486833742
33508	0.004486339083
33509	0.004486239438
33510	0.004486226972
33511	0.004486010193
33512	0.00448578316
33513	0.004485716262
33514	0.004485492857
33515	0.004485260102
33516	0.004485014213
33517	0.004484818186
33518	0.004484226288
33519	0.004484124785
33520	0.004484013185
33521	0.004483899124
33522	0.004483205245
33523	0.004482855634
33524	0.004482644066
33525	0.004482418414
33526	0.00448136055
33527	0.004481112381
33528	0.004480858043
33529	0.004480454634
33530	0.004480286416
33531	0.004480150872
33532	0.004479970091
33533	0.004479739584
33534	0.004479596455
33535	0.004479478877
33536	0.004479136928
33537	0.004478064015
33538	0.004477700091
33539	0.004477118388
33540	0.00447683922
33541	0.004476800478
33542	0.004476554862
33543	0.004476316464
33544	0.004476139555
33545	0.004475843605
33546	0.004475591355
33547	0.004475465083
33548	0.004475212765
33549	0.00447457068
33550	0.004474185888
33551	0.00447378116
33552	0.004473562026
33553	0.004473248567
33554	0.004473120047
33555	0.004472792349
33556	0.004472411009
33557	0.00447238887
33558	0.004472121651
33559	0.004472087501
33560	0.004471884022
33561	0.00447097108
33562	0.004470912781
33563	0.004470901909
33564	0.0044706604
33565	0.004470557128
33566	0.004469804901
33567	0.004469522824
33568	0.004469517632
33569	0.004468996199
33570	0.004468541926
33571	0.004468394682
33572	0.004468033505
